2013-10-30 18:20:55.982365|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2013-10-31 07:34:51.065650|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:45873'(id:4)
2013-10-31 07:34:51.268102|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 07:34:53.546503|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:47218'(id:4)
2013-10-31 07:34:53.546780|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 07:40:43.224204|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:47645'(id:4)
2013-10-31 07:40:43.293279|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:47645'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 07:51:59.405402|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:44639'(id:4)
2013-10-31 07:51:59.474552|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:44639'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 07:58:50.335067|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:36122'(id:4)
2013-10-31 07:58:50.577052|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 07:58:52.837877|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:60205'(id:4)
2013-10-31 07:58:52.838151|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 07:59:33.086410|INFO    |VirtualServer |  1| query client connected 'Unknown from 208.167.241.186:38070'(id:4)
2013-10-31 07:59:33.338553|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 08:03:28.165782|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:41680'(id:4)
2013-10-31 08:03:28.234147|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:41680'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 08:14:43.496043|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:38599'(id:4)
2013-10-31 08:14:43.564756|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:38599'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 08:22:50.744110|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:37776'(id:4)
2013-10-31 08:22:50.857381|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 08:22:53.152801|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:47270'(id:4)
2013-10-31 08:22:53.407609|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 08:25:56.303819|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:35680'(id:4)
2013-10-31 08:25:56.372278|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:35680'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 08:37:09.045097|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:60843'(id:4)
2013-10-31 08:37:09.113434|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:60843'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 08:46:50.861993|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:53705'(id:4)
2013-10-31 08:46:51.139730|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 08:46:53.345632|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:55948'(id:4)
2013-10-31 08:46:53.598034|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 08:48:17.402218|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:57769'(id:4)
2013-10-31 08:48:17.470641|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:57769'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 08:59:30.455639|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:54721'(id:4)
2013-10-31 08:59:30.524253|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:54721'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 09:10:49.570073|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:51620'(id:4)
2013-10-31 09:10:49.638695|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:51620'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 09:11:20.659631|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:56348'(id:4)
2013-10-31 09:11:20.958491|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 09:11:23.141736|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:42548'(id:4)
2013-10-31 09:11:23.397667|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 09:22:06.234056|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:48582'(id:4)
2013-10-31 09:22:06.302804|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:48582'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 09:33:21.140040|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:45517'(id:4)
2013-10-31 09:33:21.254655|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:45517'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 09:35:51.194317|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:37982'(id:4)
2013-10-31 09:35:51.477981|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 09:35:53.601971|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:58354'(id:4)
2013-10-31 09:35:53.602300|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 09:44:36.345818|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:42627'(id:4)
2013-10-31 09:44:36.414636|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:42627'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 09:56:10.977340|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:39563'(id:4)
2013-10-31 09:56:11.091940|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:39563'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 09:59:50.531819|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:39383'(id:4)
2013-10-31 09:59:50.817562|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 09:59:53.032534|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:43642'(id:4)
2013-10-31 09:59:53.294556|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 10:07:26.489632|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:36450'(id:4)
2013-10-31 10:07:26.557894|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:36450'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 10:18:48.231729|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:33466'(id:4)
2013-10-31 10:18:48.300320|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:33466'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 10:24:50.665588|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:33312'(id:4)
2013-10-31 10:24:50.919212|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 10:24:53.145264|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:49057'(id:4)
2013-10-31 10:24:53.405265|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 10:30:02.006502|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:58452'(id:4)
2013-10-31 10:30:02.099508|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:58452'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 10:41:19.348848|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:55377'(id:4)
2013-10-31 10:41:19.458510|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:55377'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 10:49:20.515959|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:55624'(id:4)
2013-10-31 10:49:20.781928|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 10:49:22.995048|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:46169'(id:4)
2013-10-31 10:49:22.995329|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 10:52:22.399994|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:52308'(id:4)
2013-10-31 10:52:22.469004|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:52308'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 11:03:20.957670|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:49114'(id:4)
2013-10-31 11:03:21.026815|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:49114'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 11:13:20.605839|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:48239'(id:4)
2013-10-31 11:13:20.880143|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 11:13:23.077784|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:37578'(id:4)
2013-10-31 11:13:23.327252|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 11:14:24.742917|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:46000'(id:4)
2013-10-31 11:14:24.811473|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:46000'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 11:25:32.388454|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:42773'(id:4)
2013-10-31 11:25:32.456828|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:42773'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 11:36:34.703570|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:39604'(id:4)
2013-10-31 11:36:34.772436|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:39604'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 11:37:20.369984|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:33527'(id:4)
2013-10-31 11:37:20.649433|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 11:37:22.848247|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:43271'(id:4)
2013-10-31 11:37:22.848527|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 11:47:37.255603|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:36506'(id:4)
2013-10-31 11:47:37.324339|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:36506'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 11:58:41.300365|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:33488'(id:4)
2013-10-31 11:58:41.370334|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:33488'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 12:02:51.116379|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:43383'(id:4)
2013-10-31 12:02:51.298488|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 12:02:53.552790|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:43052'(id:4)
2013-10-31 12:02:53.553065|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 12:09:52.873241|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:58740'(id:4)
2013-10-31 12:09:52.941578|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:58740'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 12:09:55.414533|INFO    |VirtualServer |  1| client disconnected 'Husqvarna'(id:2) reason 'reasonmsg=connection lost'
2013-10-31 12:09:57.812355|INFO    |VirtualServer |  1| client connected 'Husqvarna'(id:2) from 93.105.168.223:7855
2013-10-31 12:12:34.638510|INFO    |VirtualServer |  1| client disconnected 'Husqvarna'(id:2) reason 'reasonmsg=leaving'
2013-10-31 12:21:10.081640|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:55439'(id:4)
2013-10-31 12:21:10.158232|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:55439'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 12:28:20.826310|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:59617'(id:4)
2013-10-31 12:28:21.063054|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 12:28:23.306462|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:52113'(id:4)
2013-10-31 12:28:23.557279|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 12:30:20.553953|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:39450'(id:4)
2013-10-31 12:30:20.821740|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 12:30:23.022865|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:50085'(id:4)
2013-10-31 12:30:23.278457|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 12:32:21.822965|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:52259'(id:4)
2013-10-31 12:32:21.891647|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:52259'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 12:43:28.275951|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:49132'(id:4)
2013-10-31 12:43:28.345363|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:49132'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 12:54:58.843063|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:45895'(id:4)
2013-10-31 12:54:58.911794|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:45895'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 12:55:20.374191|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:43148'(id:4)
2013-10-31 12:55:20.604556|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 12:55:22.809060|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:39785'(id:4)
2013-10-31 12:55:22.809339|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 13:06:11.574935|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:42800'(id:4)
2013-10-31 13:06:11.643869|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:42800'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 13:17:11.847645|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:39505'(id:4)
2013-10-31 13:17:11.916143|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:39505'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 13:20:20.530167|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:45393'(id:4)
2013-10-31 13:20:20.724630|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 13:20:22.978144|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:49500'(id:4)
2013-10-31 13:20:22.978385|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 13:28:29.948892|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:36355'(id:4)
2013-10-31 13:28:30.017397|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:36355'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 13:39:35.061267|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:33244'(id:4)
2013-10-31 13:39:35.130139|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:33244'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 13:45:20.550949|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:54885'(id:4)
2013-10-31 13:45:20.787247|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 13:45:23.047609|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:34949'(id:4)
2013-10-31 13:45:23.303585|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 13:50:45.370998|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:58244'(id:4)
2013-10-31 13:50:45.438833|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:58244'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 14:02:01.254142|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:55259'(id:4)
2013-10-31 14:02:01.323078|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:55259'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 14:10:20.773922|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:53786'(id:4)
2013-10-31 14:10:21.012031|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 14:10:23.231910|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:56903'(id:4)
2013-10-31 14:10:23.487817|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 14:13:01.418395|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:52031'(id:4)
2013-10-31 14:13:01.486360|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:52031'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 14:24:06.769993|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:48779'(id:4)
2013-10-31 14:24:06.838168|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:48779'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 14:35:09.722853|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:45697'(id:4)
2013-10-31 14:35:09.791186|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:45697'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 14:35:20.743938|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:54495'(id:4)
2013-10-31 14:35:20.927552|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 14:35:23.175334|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:47541'(id:4)
2013-10-31 14:35:23.430158|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 14:46:12.802661|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:42460'(id:4)
2013-10-31 14:46:12.871304|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:42460'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 14:57:13.057421|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:39398'(id:4)
2013-10-31 14:57:13.126785|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:39398'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 15:01:20.694296|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:49159'(id:4)
2013-10-31 15:01:21.064776|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 15:01:23.092328|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:57294'(id:4)
2013-10-31 15:01:23.474920|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 15:04:21.260831|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:58923'(id:4)
2013-10-31 15:04:21.575530|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 15:04:23.746353|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:36647'(id:4)
2013-10-31 15:04:23.746592|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 15:08:17.912864|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:36161'(id:4)
2013-10-31 15:08:17.981906|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:36161'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 15:20:10.519383|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:32926'(id:4)
2013-10-31 15:20:10.942325|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:32926'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 15:30:21.024329|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:34009'(id:4)
2013-10-31 15:30:21.416427|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 15:30:23.442943|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:38032'(id:4)
2013-10-31 15:30:23.443175|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 15:31:26.313787|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:58215'(id:4)
2013-10-31 15:31:26.382868|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:58215'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 15:42:12.932146|INFO    |VirtualServer |  1| client connected 'Husqvarna'(id:2) from 83.22.60.214:58107
2013-10-31 15:42:18.516793|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:55092'(id:4)
2013-10-31 15:42:18.584632|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:55092'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 15:53:00.738591|INFO    |VirtualServer |  1| client connected '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3) from 178.42.148.112:64534
2013-10-31 15:53:47.925020|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:51997'(id:4)
2013-10-31 15:53:47.993377|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:51997'(id:4) reason 'reasonmsg=disconnecting'
2013-10-31 15:55:03.094021|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:16520) with values (value:1076731993, negated:0, skipchannel:0) was added by '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3) to servergroup 'Gracz | Counter-Strike: GO'(id:41)
2013-10-31 15:56:20.327412|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:43758'(id:4)
2013-10-31 15:56:20.603567|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 15:56:22.943078|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:52678'(id:4)
2013-10-31 15:56:22.943408|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-10-31 15:56:35.872670|INFO    |VirtualServer |  1| file upload to (id:0), '/icon_347727580' by client '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3)
2013-10-31 15:56:41.429477|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:16520) with values (value:347727580, negated:0, skipchannel:0) was added by '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3) to servergroup 'Gracz | Counter-Strike 1.6'(id:39)
2013-10-31 15:57:03.099292|INFO    |VirtualServer |  1| file upload to (id:0), '/icon_1667622917' by client '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3)
2013-10-31 15:57:05.775898|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:16520) with values (value:1667622917, negated:0, skipchannel:0) was added by '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3) to servergroup 'Gracz | Counter-Strike: S'(id:40)
2013-10-31 15:57:58.388937|INFO    |VirtualServer |  1| file upload to (id:0), '/icon_2524640421' by client '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3)
2013-10-31 15:58:00.752457|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:16520) with values (value:-1770326875, negated:0, skipchannel:0) was added by '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3) to servergroup 'Gracz | League Of Legends'(id:42)
2013-10-31 15:58:42.453514|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:16520) with values (value:1546035190, negated:0, skipchannel:0) was added by '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3) to servergroup 'Gracz | Dota 2'(id:43)
2013-10-31 15:59:56.045711|INFO    |VirtualServer |  1| file upload to (id:0), '/icon_2121504202' by client '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3)
2013-10-31 15:59:58.086551|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:16520) with values (value:2121504202, negated:0, skipchannel:0) was added by '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3) to servergroup 'Gracz | Minecraft'(id:44)
2013-10-31 16:00:11.870139|INFO    |VirtualServer |  1| file upload to (id:0), '/icon_1513344601' by client '&#10006; A&#8706;&#1084;&#238;&#1080; Dex&#10006;'(id:3)
