2013-11-04 13:46:56.097458|INFO    |VirtualServer |  1| channel '2'(id:79) deleted by 'server'(id:0)
2013-11-07 14:49:24.507400|INFO    |VirtualServer |  1| client connected '542314325133224132'(id:66) from 83.238.237.242:49645
2013-11-07 14:50:50.473807|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:51288'(id:4)
2013-11-07 14:50:50.946419|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 14:51:58.275718|INFO    |VirtualServer |  1| client disconnected '542314325133224132'(id:66) reason 'reasonmsg=leaving'
2013-11-07 14:53:50.360776|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:59985'(id:4)
2013-11-07 14:53:50.687888|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 14:56:50.160719|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:39918'(id:4)
2013-11-07 14:56:50.545749|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 14:57:09.739523|INFO    |VirtualServer |  1| client connected '&#729;&#903;&#1632;&#8226;&#9679;MaQu&#9679;&#8226;&#1632;&#903;&#729;'(id:5) from 87.116.198.126:1799
2013-11-07 14:58:44.744472|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:52776'(id:4)
2013-11-07 14:58:45.026275|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:52776'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 14:59:50.909274|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:47165'(id:4)
2013-11-07 14:59:51.274337|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:03:15.429949|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:34614'(id:4)
2013-11-07 15:03:15.739352|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:06:20.486713|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:48084'(id:4)
2013-11-07 15:06:20.878481|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:07:31.425568|INFO    |VirtualServer |  1| client connected 'Echo'(id:15) from 91.231.24.35:58278
2013-11-07 15:08:49.173479|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:51262'(id:4)
2013-11-07 15:08:49.510643|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:51262'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 15:09:20.775563|INFO    |VirtualServer |  1| client disconnected 'Echo'(id:15) reason 'reasonmsg=leaving'
2013-11-07 15:09:20.930870|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:60678'(id:4)
2013-11-07 15:09:21.335157|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:12:20.480701|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:47496'(id:4)
2013-11-07 15:12:20.761527|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:15:20.156175|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:51126'(id:4)
2013-11-07 15:15:20.535856|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:18:20.179306|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:49518'(id:4)
2013-11-07 15:18:20.579437|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:18:49.740942|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:49942'(id:4)
2013-11-07 15:18:50.098636|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:49942'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 15:21:20.804012|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:46492'(id:4)
2013-11-07 15:21:21.139094|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:24:20.312516|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:37410'(id:4)
2013-11-07 15:24:20.697429|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:27:20.477679|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:57786'(id:4)
2013-11-07 15:27:20.852232|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:28:52.470644|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:47957'(id:4)
2013-11-07 15:28:52.765967|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:47957'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 15:29:51.656170|INFO    |VirtualServer |  1| client disconnected 'miro'(id:198) reason 'reasonmsg=leaving'
2013-11-07 15:30:12.370211|INFO    |VirtualServer |  1| client disconnected 'Lip[E]'(id:184) reason 'invokerid=10 invokername=Mania[K] invokeruid=sfEzi7AjWhlRdKeBO+WhdTxESfM= reasonmsg=kniec gry'
2013-11-07 15:30:20.248456|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:44246'(id:4)
2013-11-07 15:30:20.549514|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:31:48.124572|INFO    |VirtualServer |  1| client disconnected 'Mania[K]'(id:105) reason 'reasonmsg=connection lost'
2013-11-07 15:31:50.561660|INFO    |VirtualServer |  1| client connected 'Mania[K]'(id:105) from 31.182.73.171:4796
2013-11-07 15:33:20.853701|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:45721'(id:4)
2013-11-07 15:33:21.249231|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:34:03.801937|INFO    |VirtualServer |  1| client disconnected 'Gruszi'(id:197) reason 'reasonmsg=leaving'
2013-11-07 15:36:20.703809|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:48277'(id:4)
2013-11-07 15:36:21.088082|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:38:52.666013|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:46141'(id:4)
2013-11-07 15:38:52.988362|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:46141'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 15:39:20.842338|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:48731'(id:4)
2013-11-07 15:39:21.151716|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:42:20.868447|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:34490'(id:4)
2013-11-07 15:42:21.238664|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:45:50.418540|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:47665'(id:4)
2013-11-07 15:45:50.760937|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:47:38.673322|INFO    |VirtualServer |  1| client disconnected '&#729;&#903;&#1632;&#8226;&#9679;MaQu&#9679;&#8226;&#1632;&#903;&#729;'(id:5) reason 'reasonmsg=leaving'
2013-11-07 15:48:54.491054|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:44163'(id:4)
2013-11-07 15:48:54.812720|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:44163'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 15:49:20.352472|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:42125'(id:4)
2013-11-07 15:49:20.662916|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:49:55.680601|INFO    |VirtualServer |  1| client disconnected 'Mania[K]'(id:105) reason 'reasonmsg=connection lost'
2013-11-07 15:51:34.673866|INFO    |VirtualServer |  1| client connected 'Maiak'(id:199) from 31.182.73.171:4805
2013-11-07 15:52:20.943021|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:46201'(id:4)
2013-11-07 15:52:21.329541|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:53:05.634142|INFO    |VirtualServer |  1| client connected 'Sulfurina'(id:200) from 212.21.251.2:59422
2013-11-07 15:55:20.218484|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:58280'(id:4)
2013-11-07 15:55:20.589409|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:58:15.444698|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:56643'(id:4)
2013-11-07 15:58:15.848272|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 15:59:00.614811|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:41719'(id:4)
2013-11-07 15:59:01.030666|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:41719'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 16:01:20.208469|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:38348'(id:4)
2013-11-07 16:01:20.584034|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:04:20.271564|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:40904'(id:4)
2013-11-07 16:04:20.639304|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:07:02.518297|INFO    |VirtualServer |  1| client connected 'DoMiniK_K1L!3Rr1'(id:97) from 83.23.216.30:52485
2013-11-07 16:07:50.211967|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:56094'(id:4)
2013-11-07 16:07:50.541430|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:09:01.609465|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:40106'(id:4)
2013-11-07 16:09:01.911806|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:40106'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 16:11:18.593941|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:50657'(id:4)
2013-11-07 16:11:18.969746|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:12:27.864712|INFO    |VirtualServer |  1| client connected 'Jestem Zajebisty'(id:189) from 217.173.0.18:54217
2013-11-07 16:12:48.388757|INFO    |VirtualServer |  1| client disconnected 'Maiak'(id:199) reason 'reasonmsg=leaving'
2013-11-07 16:14:20.233929|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:52360'(id:4)
2013-11-07 16:14:20.642525|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:17:21.046221|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:43894'(id:4)
2013-11-07 16:17:21.338636|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:19:05.394407|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:38082'(id:4)
2013-11-07 16:19:05.703617|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:38082'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 16:19:47.416199|INFO    |VirtualServer |  1| client connected 'Grzechu'(id:201) from 79.184.74.233:11667
2013-11-07 16:20:12.672950|INFO    |VirtualServer |  1| client connected 'Dias'(id:202) from 78.87.46.207:63621
2013-11-07 16:20:20.197343|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:42730'(id:4)
2013-11-07 16:20:20.594639|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:23:20.134926|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:53216'(id:4)
2013-11-07 16:23:20.519691|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:24:48.408775|INFO    |VirtualServer |  1| client disconnected 'Dias'(id:202) reason 'reasonmsg=leaving'
2013-11-07 16:24:56.818070|INFO    |VirtualServer |  1| client connected 'Dias'(id:202) from 78.87.46.207:63621
2013-11-07 16:26:45.500642|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:53724'(id:4)
2013-11-07 16:26:45.776512|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:29:07.240215|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:35983'(id:4)
2013-11-07 16:29:07.541830|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:35983'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 16:30:20.126733|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:34867'(id:4)
2013-11-07 16:30:20.496613|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:33:20.824760|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:52916'(id:4)
2013-11-07 16:33:21.222078|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:33:44.875134|INFO    |VirtualServer |  1| client connected 'AmericaOwnsYou'(id:153) from 89.228.147.34:49816
2013-11-07 16:34:29.788722|INFO    |VirtualServer |  1| client connected 'zjem ci mame'(id:193) from 195.82.165.21:54439
2013-11-07 16:34:59.197909|INFO    |VirtualServer |  1| client disconnected 'zjem ci mame'(id:193) reason 'reasonmsg=leaving'
2013-11-07 16:35:46.043400|INFO    |VirtualServer |  1| client disconnected 'AmericaOwnsYou'(id:153) reason 'reasonmsg=wyszed&#322;'
2013-11-07 16:36:10.496637|INFO    |VirtualServer |  1| client connected 'AmericaOwnsYou'(id:153) from 89.228.147.34:56305
2013-11-07 16:36:20.710806|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:38123'(id:4)
2013-11-07 16:36:21.061619|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:36:25.160243|INFO    |VirtualServer |  1| client disconnected 'AmericaOwnsYou'(id:153) reason 'reasonmsg=wyszed&#322;'
2013-11-07 16:37:08.092167|INFO    |VirtualServer |  1| client connected 'Fizzzu'(id:203) from 82.176.78.250:51831
2013-11-07 16:39:20.081453|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:36398'(id:4)
2013-11-07 16:39:20.487333|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:39:25.590401|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:33890'(id:4)
2013-11-07 16:39:25.875772|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:33890'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 16:40:06.305759|INFO    |VirtualServer |  1| client connected '&#729;&#903;&#1632;&#8226;&#9679;MaQu&#9679;&#8226;&#1632;&#903;&#729;'(id:5) from 87.116.198.126:3132
2013-11-07 16:41:44.481838|INFO    |VirtualServer |  1| client connected 'Daniel_Shmitz'(id:204) from 84.205.28.66:65396
2013-11-07 16:42:41.521361|INFO    |VirtualServer |  1| client connected 'ThePablo/TankPablo2000'(id:179) from 212.91.29.5:51576
2013-11-07 16:42:50.366781|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:32886'(id:4)
2013-11-07 16:42:50.742288|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:42:51.881628|INFO    |VirtualServer |  1| client connected 'Mania[K]'(id:105) from 31.182.73.171:4614
2013-11-07 16:42:53.830768|INFO    |VirtualServer |  1| client disconnected 'Daniel_Shmitz'(id:204) reason 'reasonmsg=leaving'
2013-11-07 16:42:54.493169|INFO    |VirtualServer |  1| client connected '[NFS]Known_Fast'(id:204) from 84.205.28.66:65396
2013-11-07 16:43:03.879113|INFO    |VirtualServer |  1| client (id:202) was added to servergroup 'Registred: M&#281;&#380;czyzna'(id:49) by client 'Mania[K]'(id:105)
2013-11-07 16:43:09.802087|INFO    |VirtualServer |  1| client (id:201) was added to servergroup 'Registred: M&#281;&#380;czyzna'(id:49) by client 'Mania[K]'(id:105)
2013-11-07 16:43:15.336981|INFO    |VirtualServer |  1| client (id:200) was added to servergroup 'Registred: M&#281;&#380;czyzna'(id:49) by client 'Mania[K]'(id:105)
2013-11-07 16:46:09.776402|INFO    |VirtualServer |  1| client disconnected 'Exailon'(id:166) reason 'reasonmsg=connection lost'
2013-11-07 16:46:20.492478|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:46403'(id:4)
2013-11-07 16:46:20.847597|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:47:01.277210|INFO    |VirtualServer |  1| client connected 'zjem ci mame'(id:193) from 195.82.165.21:63919
2013-11-07 16:48:44.520148|INFO    |VirtualServer |  1| client disconnected '[NFS]Known_Fast'(id:204) reason 'reasonmsg=leaving'
2013-11-07 16:49:20.732710|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:48264'(id:4)
2013-11-07 16:49:21.117555|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:49:27.178164|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:60380'(id:4)
2013-11-07 16:49:27.470254|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:60380'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 16:50:11.105935|INFO    |VirtualServer |  1| client connected '6thsense'(id:205) from 85.217.211.247:51704
2013-11-07 16:50:21.981608|INFO    |VirtualServer |  1| client connected 'C4 KaczoreX  ^^'(id:72) from 178.43.137.119:3500
2013-11-07 16:50:31.964591|INFO    |VirtualServer |  1| client disconnected 'C4 KaczoreX  ^^'(id:72) reason 'reasonmsg=leaving'
2013-11-07 16:50:55.052194|INFO    |VirtualServer |  1| client (id:205) was added to servergroup 'Registred: M&#281;&#380;czyzna'(id:49) by client 'Mania[K]'(id:105)
2013-11-07 16:51:25.640336|INFO    |VirtualServer |  1| client disconnected 'Fizzzu'(id:203) reason 'reasonmsg=leaving'
2013-11-07 16:52:20.413173|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:39861'(id:4)
2013-11-07 16:52:20.757448|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:53:01.495232|INFO    |VirtualServer |  1| client disconnected 'buury'(id:193) reason 'reasonmsg=connection lost'
2013-11-07 16:53:26.231473|INFO    |VirtualServer |  1| client disconnected '6thsense'(id:205) reason 'reasonmsg=leaving'
2013-11-07 16:53:35.036146|INFO    |VirtualServer |  1| client connected '6thsense'(id:205) from 85.217.211.247:65112
2013-11-07 16:55:20.766250|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:33601'(id:4)
2013-11-07 16:55:21.154703|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:55:44.751620|INFO    |VirtualServer |  1| client connected 'KiLeR'(id:192) from 79.184.236.226:1067
2013-11-07 16:56:11.246042|INFO    |VirtualServer |  1| client (id:192) was added to servergroup 'Klan | Galernika'(id:54) by client 'KiLeR'(id:192)
2013-11-07 16:56:27.582566|INFO    |VirtualServer |  1| client (id:192) was removed from servergroup 'Klan | Galernika'(id:54) by client 'KiLeR'(id:192)
2013-11-07 16:58:50.339493|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:38474'(id:4)
2013-11-07 16:58:50.755060|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 16:59:27.714651|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:58061'(id:4)
2013-11-07 16:59:27.998714|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:58061'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 17:02:11.614592|INFO    |VirtualServer |  1| client connected 'zjem ci mame'(id:193) from 195.82.165.21:63570
2013-11-07 17:02:20.683495|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:38348'(id:4)
2013-11-07 17:02:21.083299|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:03:07.556831|INFO    |VirtualServer |  1| channel 'Party RB'(id:134) created as sub channel of '|| 10. NoControl'(id:124) by 'Mania[K]'(id:105)
2013-11-07 17:05:20.815485|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:45862'(id:4)
2013-11-07 17:05:21.139146|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:06:20.761739|INFO    |VirtualServer |  1| client connected 'Katalo&#324;czyk`'(id:206) from 87.116.221.131:65397
2013-11-07 17:06:57.550145|INFO    |VirtualServer |  1| client connected 'KEEz'(id:207) from 89.231.205.145:60450
2013-11-07 17:08:20.269998|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:36787'(id:4)
2013-11-07 17:08:20.665895|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:09:28.756594|INFO    |VirtualServer |  1| client connected 'Exailon'(id:166) from 176.111.136.7:65012
2013-11-07 17:09:29.799057|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:55086'(id:4)
2013-11-07 17:09:30.085827|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:55086'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 17:09:55.898478|INFO    |VirtualServer |  1| client disconnected 'KEEz'(id:207) reason 'reasonmsg=leaving'
2013-11-07 17:11:20.182469|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:52495'(id:4)
2013-11-07 17:11:20.601357|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:14:50.436146|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:41911'(id:4)
2013-11-07 17:14:50.862510|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:18:20.548377|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:56479'(id:4)
2013-11-07 17:18:20.974660|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:19:45.685125|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:52275'(id:4)
2013-11-07 17:19:46.011564|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:52275'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 17:20:34.267520|INFO    |VirtualServer |  1| client disconnected 'Katalo&#324;czyk`'(id:206) reason 'reasonmsg=wychodzi'
2013-11-07 17:21:20.826080|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:59741'(id:4)
2013-11-07 17:21:21.255279|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:24:15.218302|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:60537'(id:4)
2013-11-07 17:24:15.590688|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:24:35.544068|INFO    |VirtualServer |  1| client connected 'AmericaOwnsYou'(id:153) from 89.228.147.34:51969
2013-11-07 17:25:02.461119|INFO    |VirtualServer |  1| client disconnected 'AmericaOwnsYou'(id:153) reason 'reasonmsg=wyszed&#322;'
2013-11-07 17:27:20.802302|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:40273'(id:4)
2013-11-07 17:27:21.192471|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:27:54.908923|INFO    |VirtualServer |  1| client connected 'Dynk'(id:181) from 81.219.115.140:53132
2013-11-07 17:29:49.118391|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:49962'(id:4)
2013-11-07 17:29:49.457087|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:49962'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 17:30:50.550408|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:36010'(id:4)
2013-11-07 17:30:51.009392|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:31:09.817041|INFO    |VirtualServer |  1| client connected 'ryu'(id:208) from 188.76.189.199:62014
2013-11-07 17:34:20.889702|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:51591'(id:4)
2013-11-07 17:34:21.273999|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:34:50.498161|INFO    |VirtualServer |  1| client (id:208) was added to servergroup 'Registred: M&#281;&#380;czyzna'(id:49) by client 'Mania[K]'(id:105)
2013-11-07 17:36:24.408420|INFO    |VirtualServer |  1| client disconnected 'Dias'(id:202) reason 'reasonmsg=leaving'
2013-11-07 17:37:20.680883|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:51317'(id:4)
2013-11-07 17:37:21.104880|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:39:58.949953|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:47225'(id:4)
2013-11-07 17:39:59.278034|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:47225'(id:4) reason 'reasonmsg=disconnecting'
2013-11-07 17:40:21.154419|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:60283'(id:4)
2013-11-07 17:40:21.585264|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:4) reason 'reasonmsg=connection lost'
2013-11-07 17:42:57.099713|INFO    |VirtualServer |  1| client connected 'chandi'(id:106) from 82.5.62.151:55055
2013-11-07 17:43:20.121739|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:58044'(id:4)
